TIME,CORE,RAM,CPU,MEMORY
23:18:20.758700377,0.00,6.98,100,28305268
23:18:23.530666558,0.00,7.02,100,28202264
23:18:26.323632143,0.00,7.38,100,28299056
23:18:29.089584973,0.00,6.93,100,28218604
23:18:31.703650144,0.00,7.00,100,28495592
23:18:34.334435308,0.00,7.04,100,28164488
23:18:37.208338460,0.00,7.17,100,28102220
23:18:40.036608766,0.00,7.03,100,28250696
23:18:42.584532435,0.00,6.91,100,28198612
23:18:45.370394928,0.00,7.28,100,28169680
23:18:48.222612366,0.00,7.38,100,28170952
23:18:50.835478231,0.00,6.90,100,28206644
23:18:53.623541863,0.00,7.10,100,28150532
23:18:56.344467043,0.00,7.49,100,28162656
23:18:59.217581275,0.00,6.88,100,28178476
23:19:01.897801148,0.00,7.08,100,28112668
23:19:04.673868128,0.00,6.99,100,28114780
23:19:07.562025657,0.00,6.97,100,28288060
23:19:10.010723337,0.00,7.28,98.2,28153412
23:19:12.416643406,0.00,6.94,100,28142636
23:19:15.009490807,0.00,6.50,100,28106544
23:19:17.546729534,0.00,7.02,100,27951452
23:19:20.184533787,0.00,6.94,100,28125428
23:19:22.921093430,0.00,6.92,100,28098332
23:19:25.525554305,0.00,7.20,100,27928608
23:19:28.024486708,0.00,6.99,100,28139592
23:19:30.713645710,0.00,6.98,100,27952560
23:19:33.396535068,0.00,6.95,100,28115232
23:19:36.026504620,0.00,6.93,100,28002200
23:19:38.326516454,0.00,6.94,100,27929124
23:19:41.012517071,0.00,7.22,100,28044472
23:19:43.725776904,0.00,6.95,100,27993804
23:19:46.505485230,0.00,7.01,100,28118040
23:19:49.349654937,0.00,6.99,100,27929496
23:19:52.001468440,0.00,6.98,99.8,28063668
23:19:54.469582940,0.00,6.99,100,28010504
23:19:57.182548903,0.00,7.11,100,27985380
23:19:59.914687501,0.00,7.12,100,28038672
23:20:02.629329126,0.00,7.14,99.9,27858264
23:20:05.564404159,0.00,6.98,100,28038948
23:20:08.308706824,0.00,7.27,100,27948480
23:20:11.037571360,0.00,6.82,100,28109116
23:20:13.499406098,0.00,7.00,100,27848524
23:20:16.156649852,0.00,7.10,100,27920148
23:20:18.706480784,0.00,6.94,100,27896116
23:20:21.422546546,0.00,7.04,100,27926640
23:20:24.350541405,0.00,7.30,100,27962348
23:20:27.088483573,0.00,7.03,100,27918144
23:20:29.539508340,0.00,7.01,99.9,27885504
23:20:32.435674002,0.00,6.94,100,27918596
23:20:35.115522696,0.00,7.04,100,28006416
23:20:37.717551660,0.00,7.10,100,27949652
23:20:40.640642346,0.00,7.16,100,27967476
23:20:43.480509844,0.00,7.02,100,27830304
23:20:46.027421971,0.00,7.03,100,27871128
23:20:48.727707636,0.00,7.20,100,27811372
23:20:51.237560634,0.00,7.44,100,27786824
23:20:53.708678901,0.00,7.00,100,27831912
23:20:56.350467223,0.00,6.99,99.9,27938612
23:20:58.862477384,0.00,6.97,100,27750200
23:21:01.732552153,0.00,6.97,100,27779676
23:21:04.378770372,0.00,7.27,100,27622452
23:21:07.238731223,0.00,7.21,99.9,28129856
23:21:09.920470007,0.00,7.14,100,27676312
23:21:12.679564118,0.00,6.84,100,27847576
23:21:15.385718464,0.00,7.04,100,27577964
23:21:18.300508954,0.00,6.93,100,27636852
23:21:20.824830285,0.00,7.21,100,27628160
23:21:23.396611208,0.00,6.86,100,27617224
23:21:25.951630095,0.00,6.94,100,27511612
23:21:28.621610645,0.00,7.00,99.9,27864648
23:21:31.326645072,0.00,7.03,100,27560752
23:21:33.843373837,0.00,6.75,100,27471476
23:21:36.492685672,0.00,6.96,99.8,27681304
23:21:39.281465304,0.00,7.19,100,27403480
23:21:42.176727537,0.00,7.48,100,27409176
23:21:45.008445819,0.00,7.02,100,27425764
23:21:47.666507480,0.00,7.26,100,27502720
23:21:50.640700134,0.00,6.99,100,27435856
23:21:53.327699725,0.00,7.24,100,27407500
23:21:56.055476699,0.00,7.42,100,27410956
23:21:58.885554053,0.00,7.10,99.9,27648640
23:22:01.520723987,0.00,7.12,100,27379308
23:22:04.503540579,0.00,7.12,100,27448244
23:22:07.408712250,0.00,7.08,100,27481948
23:22:10.105575461,0.00,7.00,100,27474584
23:22:12.631794861,0.00,7.02,100,27425352
23:22:15.308603162,0.00,7.38,99.9,27367188
23:22:17.896604992,0.00,7.18,100,27432980
23:22:20.521564711,0.00,6.95,99.9,27512252
23:22:22.994511813,0.00,7.19,100,27350464
23:22:25.516535304,0.00,6.98,100,27325268
23:22:28.244535840,0.00,7.13,100,27385248
23:22:30.839608265,0.00,7.28,100,27442712
23:22:33.846752047,0.00,6.94,100,27418212
23:22:36.564637732,0.00,7.14,100,27409616
23:22:39.432507612,0.00,7.39,100,27329704
23:22:42.048545872,0.00,7.47,100,27717600
23:22:44.659612626,0.00,6.93,100,27392576
23:22:47.307682997,0.00,7.17,100,27380956
23:22:49.935731648,0.00,6.99,100,27390544
23:22:52.576775360,0.00,6.98,100,27346004
23:22:55.228661777,0.00,6.92,99.9,27404264
23:22:57.609844878,0.00,7.19,100,27398052
23:23:00.293834483,0.00,6.97,100,27339148
23:23:02.891514706,0.00,7.17,100,27381616
23:23:05.456587905,0.00,7.14,100,27339140
23:23:08.315342572,0.00,6.99,100,27597008
23:23:11.032441648,0.00,6.88,100,27336296
23:23:13.499539061,0.00,6.98,100,27291424
23:23:15.701874474,0.00,7.08,100,27273756
23:23:18.141441520,0.00,7.18,100,27355988
23:23:20.684447877,0.00,6.97,99.2,27428216
23:23:23.077235908,0.00,6.97,100,27352168
23:23:25.552675038,0.00,6.97,100,27287904
23:23:28.118625272,0.00,7.28,100,27387612
23:23:30.725086785,0.00,7.01,100,27298400
23:23:33.285715843,0.00,7.00,100,27439628
23:23:35.973712905,0.00,7.03,100,27315756
23:23:38.652558693,0.00,7.18,100,27305828
23:23:41.491683094,0.00,7.27,99.8,27258552
23:23:44.243647711,0.00,7.10,100,27349368
23:23:47.013609717,0.00,6.99,100,27359344
23:23:49.690786376,0.00,7.02,100,27459916
23:23:52.274425959,0.00,6.95,100,27305820
23:23:54.723594928,0.00,7.06,100,27405044
23:23:57.309702475,0.00,7.09,100,27343136
23:24:00.013534821,0.00,7.06,100,27316364
23:24:02.801762202,0.00,7.26,100,27388212
23:24:05.587720365,0.00,7.12,100,27407420
23:24:08.455423767,0.00,6.97,100,27321432
23:24:11.103687035,0.00,7.41,100,27341892
23:24:13.876494577,0.00,7.47,100,27318160
23:24:16.562775485,0.00,7.08,100,27279068
23:24:19.302594983,0.00,7.08,100,27264100
23:24:21.919678941,0.00,7.52,99.5,27304496
23:24:24.410580472,0.00,7.68,100,27353080
23:24:27.262686049,0.00,6.97,100,27389516
23:24:29.979660362,0.00,6.92,100,27384680
23:24:32.628536907,0.00,6.97,100,27248404
23:24:35.245769195,0.00,7.09,99.9,27302848
23:24:37.901637446,0.00,6.91,100,27348868
23:24:40.490085251,0.00,7.00,100,27201500
23:24:43.239665902,0.00,7.01,100,27459648
23:24:45.828573744,0.00,6.98,99.9,27545252
23:24:48.470539121,0.00,6.86,99.5,27368244
23:24:50.798562879,0.00,6.96,100,27312396
23:24:53.294541310,0.00,7.03,100,27185948
23:24:56.171554949,0.00,6.94,100,27274420
23:24:58.879733530,0.00,6.97,100,27430592
23:25:01.509471375,0.00,7.21,100,27291172
23:25:04.149721087,0.00,7.05,100,27333832
23:25:06.948652301,0.00,6.99,100,27400800
23:25:09.635446899,0.00,6.91,100,27262900
23:25:12.278651404,0.00,6.91,100,27301464
23:25:15.085659832,0.00,6.93,99.9,27364504
23:25:17.740738019,0.00,7.03,100,27360176
23:25:20.402650765,0.00,7.00,100,27151300
23:25:23.102520206,0.00,7.15,100,27286572
23:25:25.787533123,0.00,7.21,100,27356380
23:25:28.481060113,0.00,6.94,100,27196672
23:25:31.073406797,0.00,7.45,100,27218908
23:25:33.585713577,0.00,7.02,100,27329764
23:25:36.235631013,0.00,7.06,100,27229048
23:25:38.953522060,0.00,6.99,100,27130976
23:25:41.614816473,0.00,6.96,99.8,27678760
23:25:44.283647086,0.00,6.88,99.9,27269000
23:25:46.978678599,0.00,6.99,100,27387972
23:25:49.571494702,0.00,7.16,100,27134960
23:25:52.320818796,0.00,7.18,99.9,27283804
23:25:55.046362992,0.00,7.03,100,27317952
23:25:57.508461578,0.00,6.89,100,27392856
23:26:00.164597795,0.00,7.11,100,27163660
23:26:02.871491124,0.00,7.04,100,27458748
23:26:05.784595616,0.00,6.99,100,27338012
23:26:08.403213269,0.00,6.71,100,27406644
23:26:11.064460030,0.00,7.13,100,27270472
23:26:13.484718533,0.00,7.16,100,27183808
23:26:16.206533753,0.00,7.10,100,27202468
23:26:18.868620916,0.00,6.98,100,27185980
23:26:21.451596124,0.00,7.23,100,27220872
23:26:24.098619602,0.00,7.21,100,27240560
23:26:26.700820044,0.00,7.09,100,27309584
23:26:29.252568599,0.00,7.25,100,27160488
23:26:31.970565857,0.00,7.62,100,27294612
23:26:34.898687032,0.00,7.05,100,27251800
23:26:37.564553213,0.00,6.82,100,27340076
23:26:40.106760148,0.00,7.63,100,27104556
23:26:42.814825911,0.00,7.08,100,27228480
23:26:45.530766700,0.00,7.26,99.9,27197724
23:26:48.307737421,0.00,7.06,100,27201268
23:26:51.000499992,0.00,7.09,100,27312384
23:26:53.676004575,0.00,7.15,100,27161752
23:26:56.310552228,0.00,7.37,100,27136056
23:26:59.019650231,0.00,6.92,100,27632544
23:27:01.598530490,0.00,6.91,99.9,27522708
23:27:04.182488995,0.00,7.23,100,27182924
23:27:07.145531317,0.00,6.90,100,27248472
23:27:09.664441727,0.00,6.95,100,27113904
23:27:12.312101880,0.00,7.22,99.9,27094188
23:27:14.743599046,0.00,7.08,100,27320372
23:27:17.547339433,0.00,7.24,100,27327688
23:27:20.189564598,0.00,7.19,100,27146208
23:27:23.165510816,0.00,7.04,100,27248572
23:27:25.729517363,0.00,6.97,100,27163880
23:27:28.416058288,0.00,6.87,100,27173052
23:27:30.985590658,0.00,7.73,100,27141612
23:27:33.679622780,0.00,7.22,100,27158216
23:27:36.300456638,0.00,7.03,100,27178444
23:27:38.759569713,0.00,6.93,100,27117572
23:27:41.488740500,0.00,6.97,100,27185716
23:27:44.313598881,0.00,7.20,99.9,27182560
23:27:46.855576917,0.00,7.29,100,27074632
23:27:49.690501639,0.00,6.95,100,27194936
23:27:52.267547522,0.00,7.32,100,27211564
23:27:55.141663505,0.00,7.05,100,27146804
23:27:58.069979018,0.00,7.06,100,27422712
23:28:00.902686066,0.00,7.19,100,27185928
23:28:03.648514261,0.00,6.94,100,27157368
23:28:06.454799723,0.00,6.97,100,27271116
23:28:09.164528285,0.00,7.22,99.8,27036312
23:28:11.979293880,0.00,7.23,99.9,27328968
23:28:14.561597524,0.00,6.87,99.9,27303504
23:28:17.006489742,0.00,6.97,100,27152196
23:28:19.683799329,0.00,7.10,100,27080396
23:28:22.215611102,0.00,7.00,100,27304028
23:28:24.885668360,0.00,7.67,100,27102620
23:28:27.404549174,0.00,7.03,100,27193740
23:28:29.966450725,0.00,7.24,100,27190192
23:28:32.667507169,0.00,7.36,100,27134792
23:28:35.444486419,0.00,6.95,100,27182100
23:28:37.818490628,0.00,7.15,100,27048880
23:28:40.528646547,0.00,6.91,100,27207224
23:28:43.268667357,0.00,7.04,100,27362176
23:28:46.167616352,0.00,7.20,100,27133404
23:28:48.982012397,0.00,6.96,100,27095828
23:28:51.664573493,0.00,7.19,100,27264924
23:28:54.213561709,0.00,7.42,100,27264964
23:28:56.896556032,0.00,6.98,100,27331592
23:28:59.593439579,0.00,7.21,100,27524140
23:29:02.360661626,0.00,7.11,100,27037472
23:29:05.009514155,0.00,7.52,100,27068068
23:29:07.685492429,0.00,7.08,99.8,27463172
23:29:10.328061327,0.00,7.13,100,27092092
23:29:12.918517157,0.00,7.03,100,27214796
23:29:15.697578725,0.00,6.98,99.9,27017864
23:29:18.425641633,0.00,6.98,100,27056040
23:29:21.153687740,0.00,6.93,100,27036636
23:29:23.844776780,0.00,7.00,100,27137800
23:29:26.469656467,0.00,7.01,100,27388756
23:29:29.153470982,0.00,6.97,100,27193024
23:29:32.140601980,0.00,7.04,100,27005772
23:29:34.765568782,0.00,7.09,100,27025628
23:29:37.334487025,0.00,6.93,100,27248148
23:29:40.026532898,0.00,7.00,100,27099132
23:29:42.570504531,0.00,7.01,100,27101616
23:29:45.171656434,0.00,6.97,100,27285520
23:29:47.703733862,0.00,7.03,100,27144484
23:29:50.266642072,0.00,7.51,99.9,27160036
23:29:53.068789649,0.00,7.48,100,27185976
23:29:55.968674446,0.00,7.48,100,27175632
23:29:58.819529112,0.00,7.11,100,27109256
23:30:01.792597340,0.00,7.21,100,27233268
23:30:04.491562376,0.00,7.41,100,27012596
23:30:07.574507642,0.00,6.88,99.9,27122136
23:30:10.272560561,0.00,7.12,99.9,27221628
23:30:13.138813090,0.00,6.96,100,27083184
23:30:15.657630983,0.00,6.95,100,27166284
23:30:18.187477860,0.00,7.19,100,27285268
23:30:20.772596792,0.00,7.20,100,27377288
23:30:23.263891483,0.00,6.96,100,27136020
23:30:26.004555565,0.00,7.03,99.9,27143464
23:30:28.389568461,0.00,7.02,99.9,27327424
23:30:30.919432809,0.00,7.02,100,27019892
23:30:33.700455376,0.00,7.13,100,27102024
23:30:36.425486262,0.00,7.01,100,27109352
23:30:38.990556742,0.00,7.23,100,27116652
23:30:41.906549898,0.00,6.98,100,27336840
23:30:44.934540865,0.00,7.06,100,27106548
23:30:47.744731641,0.00,6.98,100,27319632
23:30:50.400785691,0.00,7.30,100,27086132
23:30:53.024518789,0.00,7.24,99.8,27347072
23:30:55.802467796,0.00,7.01,99.9,27206200
23:30:58.218929557,0.00,6.94,100,27137644
23:31:00.867674538,0.00,6.95,100,27146084
23:31:03.526776417,0.00,7.31,100,27128376
23:31:06.226511647,0.00,7.04,100,27270104
23:31:08.949584079,0.00,7.56,100,27143096
23:31:11.933742997,0.00,7.23,100,27068968
23:31:14.450645065,0.00,7.22,100,27386032
23:31:17.065669538,0.00,7.01,100,27215808
23:31:19.722957285,0.00,7.13,100,27288228
23:31:22.474550762,0.00,7.02,100,27039260
23:31:24.996524386,0.00,6.97,100,27211800
23:31:27.709834614,0.00,7.39,100,27350588
23:31:30.628441246,0.00,6.82,100,27384768
23:31:33.067607617,0.00,6.97,99.7,27105268
23:31:35.542660629,0.00,6.96,100,27145860
23:31:38.214514710,0.00,7.15,100,27181688
23:31:40.955506238,0.00,7.28,99,27181372
23:31:43.482424525,0.00,6.85,100,27021428
23:31:46.142648243,0.00,6.93,100,27020244
23:31:48.791769834,0.00,7.02,100,27195908
23:31:51.795530299,0.00,7.21,100,27368288
23:31:54.589731692,0.00,7.07,100,27143908
23:31:57.098754905,0.00,6.88,100,27033452
23:31:59.907580788,0.00,6.93,100,27336192
23:32:02.470782796,0.00,7.07,99.9,27097684
23:32:04.768731807,0.00,6.97,99.9,27030000
23:32:07.310692774,0.00,7.19,100,27197812
23:32:10.316943592,0.00,6.99,100,27086576
23:32:12.940244361,0.00,7.19,100,27030528
23:32:15.542633751,0.00,7.13,100,27044824
23:32:18.378716723,0.00,7.14,100,27265168
23:32:21.112789861,0.00,7.07,99.9,27104104
23:32:23.683591139,0.00,7.08,100,27156920
23:32:26.263443039,0.00,7.00,100,27081676
23:32:28.920839200,0.00,7.04,100,27302256
23:32:31.482586994,0.00,7.18,100,27120312
23:32:34.401717587,0.00,7.37,100,27167516
23:32:37.324690962,0.00,7.02,100,27141212
23:32:40.063697588,0.00,7.15,100,27227968
23:32:42.568562954,0.00,6.98,100,27081848
23:32:45.152640930,0.00,6.97,100,27024836
23:32:47.708624057,0.00,7.53,100,27096568
23:32:50.692596435,0.00,7.13,100,27090532
23:32:53.453571033,0.00,7.12,100,27233896
23:32:56.182749445,0.00,7.02,100,27025788
23:32:58.919749597,0.00,7.07,100,27232320
23:33:01.575726141,0.00,7.23,100,27179496
23:33:04.233525740,0.00,7.01,99.7,27049664
23:33:06.866615705,0.00,6.96,100,27224980
23:33:09.680531585,0.00,6.96,100,27226316
23:33:12.426494533,0.00,7.15,100,27062600
23:33:15.205551900,0.00,7.42,100,27200780
23:33:17.665460329,0.00,6.98,100,27125224
23:33:20.372505482,0.00,7.23,100,27001000
23:33:23.129449106,0.00,7.20,99.9,27151228
23:33:25.797646831,0.00,6.96,100,27098172
23:33:28.441970988,0.00,7.18,100,27117460
23:33:31.212799494,0.00,6.98,100,27152020
23:33:34.084681693,0.00,7.07,100,27120880
23:33:36.700498933,0.00,6.95,100,27271684
23:33:39.236500871,0.00,7.26,100,27187440
23:33:42.007347916,0.00,6.96,100,27145208
23:33:44.593530776,0.00,7.36,100,27103152
23:33:47.286720566,0.00,6.83,100,27162248
23:33:49.881064258,0.00,7.05,100,27166656
23:33:52.443499925,0.00,7.32,100,27065696
23:33:55.277680350,0.00,7.03,100,27352048
23:33:57.904799244,0.00,6.97,100,27015056
23:34:00.608580150,0.00,7.14,100,27150288
23:34:03.544503917,0.00,7.24,100,27237060
23:34:06.375727842,0.00,6.82,99.6,27222824
23:34:09.351497137,0.00,6.94,100,26963796
23:34:11.959710717,0.00,6.93,100,27174664
23:34:14.451980573,0.00,7.10,100,27120060
23:34:17.447475484,0.00,7.08,100,27227104
23:34:20.198703791,0.00,7.45,100,27005428
23:34:23.074283140,0.00,7.18,100,27168708
23:34:25.663188033,0.00,7.41,100,27150324
23:34:28.334503312,0.00,7.24,100,27184128
23:34:31.233420202,0.00,6.83,100,27046212
23:34:33.962339739,0.00,7.10,100,27211656
23:34:36.595514121,0.00,6.94,100,27046244
23:34:39.229782999,0.00,6.98,100,27159772
23:34:41.888581086,0.00,6.90,100,27063916
23:34:44.418013567,0.00,6.66,100,27053656
23:34:47.268376085,0.00,7.01,100,27041764
23:34:50.253547031,0.00,7.13,100,27039840
23:34:52.866504650,0.00,6.97,100,27165092
23:34:55.622639024,0.00,6.90,100,26964924
23:34:58.250481754,0.00,7.10,100,27064340
23:35:01.054611523,0.00,7.36,100,27041332
23:35:04.030641593,0.00,7.17,100,27046560
23:35:06.950638326,0.00,7.20,100,26999208
23:35:09.786641552,0.00,6.85,99.9,26977912
23:35:12.402738740,0.00,7.28,100,27076960
23:35:15.108702022,0.00,7.02,100,27049352
23:35:17.710525168,0.00,7.01,100,27092456
23:35:20.326632842,0.00,7.05,100,27012152
23:35:22.984638785,0.00,7.44,100,27014308
23:35:25.731587637,0.00,7.04,100,27169352
23:35:28.523846746,0.00,7.10,100,26985280
23:35:31.143792327,0.00,6.73,100,26972624
23:35:34.025550278,0.00,7.01,100,27040544
