TIME,CORE,RAM,CPU,MEMORY
14:28:38.622431643,0.00,7.31,100,19323768
14:28:39.862163357,0.00,6.82,100,19193612
14:28:41.415292340,0.00,7.08,99.8,19945780
14:28:42.471279926,0.00,7.04,100,19349832
14:28:44.215441727,0.00,7.38,100,19537420
14:28:45.140290452,0.00,7.15,100,19246196
14:28:46.905456646,0.00,7.05,100,19467772
14:28:47.656276608,0.00,7.21,100,19432428
14:28:49.448395788,0.00,6.87,100,19787348
14:28:50.380236485,0.00,6.85,100,19096364
14:28:52.129449537,0.00,6.78,100,20079868
14:28:52.835348519,0.00,6.94,99.9,20660140
14:28:54.851271838,0.00,6.84,99.9,20852068
14:28:55.628409508,0.00,7.06,99.9,21279872
14:28:57.866381140,0.00,6.82,99.5,20242760
14:28:58.212470080,0.00,6.98,100,20311892
14:29:00.820410895,0.00,7.38,99.9,19983612
14:29:01.284313970,0.00,6.90,99.9,20071144
14:29:03.643225668,0.00,7.05,100,20420536
14:29:03.793515165,0.00,6.95,99.9,20333772
14:29:06.510430795,0.00,7.00,100,20462540
14:29:06.564553769,0.00,6.91,100,20288712
14:29:09.470285346,0.00,6.83,100,21957408
14:29:09.492655367,0.00,7.12,100,21711916
14:29:12.416217294,0.00,7.02,100,23261196
14:29:12.474378860,0.00,7.20,100,23303668
14:29:15.328363541,0.00,7.05,100,23539412
14:29:15.740167786,0.00,7.36,96.7,23154956
14:29:18.164645479,0.00,7.04,96.5,22111816
14:29:18.754319038,0.00,7.17,96,21453068
14:29:20.459287936,0.00,6.60,98.7,20034164
14:29:20.927241531,0.00,6.55,99.1,19375800
14:29:22.755543100,0.00,6.74,100,18616004
14:29:23.295378287,0.00,6.87,100,18395076
14:29:25.338348554,0.00,6.96,100,19267848
14:29:25.706325418,0.00,7.06,100,19376880
14:29:28.002261560,0.00,6.99,100,20636644
14:29:28.410253927,0.00,7.04,99.9,20134128
14:29:31.284248264,0.00,6.77,100,19563004
14:29:30.994194433,0.00,6.72,100,19692976
14:29:33.895287554,0.00,6.57,100,20169520
14:29:33.892278277,0.00,6.38,100,20097104
14:29:36.807484213,0.00,6.72,99.3,19043252
14:29:36.843682029,0.00,6.35,99.3,19000836
14:29:39.458027304,0.00,6.80,99.9,17358180
14:29:39.374212718,0.00,7.10,100,17543560
14:29:42.103296435,0.00,6.72,100,17586972
14:29:42.288359943,0.00,6.92,100,17629704
